created_at,tweet_id,name,screen_name,retweet_count,text,mined_at,favourite_count,hashtags,status_count,location,source_device,retweet_text,quote_text,quote_screen_name
2021-01-21 06:00:30,1352133954833313792,Arizona Republican Party,AZGOP,1869,Republicans must show Biden the same respect that Democrats showed President Trump over the course of the last four years. That is the fair and the right thing to do - show Biden the same respect Trump was shown.,2021-03-01 21:20:45.404760,8502,[],22075,,Twitter Web App,None,None,None
2021-01-21 06:06:23,1352135433900093442,Arizona Republican Party,AZGOP,207,"Big Tech, the Media, and Radical Democrats want to silence and censor conservative voices. But you can't silence 75 MILLION people. It's impossible to silence a MOVEMENT. #1A",2021-03-01 21:20:45.404760,1074,"[{'text': '1A', 'indices': [171, 174]}]",22075,,Twitter Web App,None,None,None
2021-01-21 06:16:22,1352137944522391554,Arizona Republican Party,AZGOP,71,Arizona will only remain the greatest state in the Union as long as the leaders we elect put Arizonans first. Our downfall will come swiftly as soon as the government decides to no longer prioritize the needs and interests of its own citizens. #RuleOfLaw,2021-03-01 21:20:45.404760,431,"[{'text': 'RuleOfLaw', 'indices': [244, 254]}]",22075,,Twitter Web App,None,None,None
2021-01-21 06:17:45,1352138295807885312,Arizona Republican Party,AZGOP,777,Biden built the cages.,2021-03-01 21:20:45.404760,3652,[],22075,,Twitter Web App,None,None,None
2021-01-21 06:30:59,1352141623702876161,Arizona Republican Party,AZGOP,319,"America is respected again. Thank you, President Trump.",2021-03-01 21:20:45.404760,2661,[],22075,,Twitter Web App,None,None,None
2021-01-21 06:52:56,1352147146863042562,Arizona Republican Party,AZGOP,7012,"RT @RepHarshbarger: President Biden’s first actions halt construction of President Trump’s border wall, block the Keystone XL Pipeline and…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter Web App,"President Biden’s first actions halt construction of President Trump’s border wall, block the Keystone XL Pipeline and re-enter the Paris Climate Accord. Instead of putting Americans first, he’s implementing a liberal agenda to score points with the international community.",None,None
2021-01-21 06:55:27,1352147779796156416,Arizona Republican Party,AZGOP,23931,"RT @RayDenaro: Biden cancelled the permit for the Keystone XL Pipeline. Just a stroke of the pen for Joe but now 42,000 union jobs are gone…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter Web App,"Biden cancelled the permit for the Keystone XL Pipeline. Just a stroke of the pen for Joe but now 42,000 union jobs are gone, American independence on oil is gone and we are back to depending on foreign nations. Im looking at every Republican “do-gooder” right now.",None,None
2021-01-21 06:56:20,1352148002358534147,Arizona Republican Party,AZGOP,1485,"RT @ElijahSchaffer: Antifa celebrate the inauguration of Joe Biden in Seattle 
 https://t.co/kvZXLOHjXv",2021-03-01 21:20:45.404760,0,[],22075,,Twitter Web App,"Antifa celebrate the inauguration of Joe Biden in Seattle 
 https://t.co/kvZXLOHjXv",None,None
2021-01-21 06:57:41,1352148343061770240,Arizona Republican Party,AZGOP,221,"RT @NatalieJHarp: President Trump’s policies weren’t just written on paper—but into our stories.

We are his legacy—the America he made str…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter Web App,"President Trump’s policies weren’t just written on paper—but into our stories.

We are his legacy—the America he made strong, proud &amp; great again.

He never let us down. And we promise the same to him!

#TributeTo45 @JennPellegrino &amp; @CSinclairtv @OANN:
https://t.co/VsCgzXdjyy https://t.co/jitdLEXJoO",None,None
2021-01-21 20:45:00,1352356543715545088,Arizona Republican Party,AZGOP,306,"In today's update, Chairwoman @kelliwardaz congratulates the Arizona State Senate on reaching an agreement with the Maricopa Board of Supervisors to conduct an audit of the 2020 election, but also offers a warning. https://t.co/VFeWhBvjHA",2021-03-01 21:20:45.404760,1044,[],22075,,Twitter Media Studio,None,None,None
2021-01-21 21:41:48,1352370838012522496,Arizona Republican Party,AZGOP,3752,RT @RepDLesko: I am disappointed in President Biden’s executive order to halt border wall funding and construction. The wall has strengthen…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter Web App,"I am disappointed in President Biden’s executive order to halt border wall funding and construction. The wall has strengthened our border security and national security, and it has reduced drug and human trafficking.",None,None
2021-01-21 21:41:52,1352370857792790531,Arizona Republican Party,AZGOP,6219,RT @WendyRogersAZ: I miss President Trump.,2021-03-01 21:20:45.404760,0,[],22075,,Twitter Web App,I miss President Trump.,None,None
2021-01-22 01:44:28,1352431907850526723,Arizona Republican Party,AZGOP,63,RT @JennaaBermann: Who would remove the Diet Coke button. Lame,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Who would remove the Diet Coke button. Lame https://t.co/8rOIjP0Mj0,None,None
2021-01-22 01:45:27,1352432155893239812,Arizona Republican Party,AZGOP,320,RT @DebbieLesko: Biden joins the ranks of other Democrats with “rules for thee and not for me” approach to COVID-19—appearing maskless on f…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Biden joins the ranks of other Democrats with “rules for thee and not for me” approach to COVID-19—appearing maskless on federal property just hours after signing executive order mandating masks for 100 days. https://t.co/ucro5O2095,None,None
2021-01-22 01:45:38,1352432201216913408,Arizona Republican Party,AZGOP,25558,RT @DonaldJTrumpJr: Congratulations China.,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Congratulations China.,None,None
2021-01-22 02:54:31,1352449537244160000,Arizona Republican Party,AZGOP,149,Thank you to our awesome volunteers who are working around the clock to make sure our meeting on Saturday is a great success! #YouTheRealMVP https://t.co/Lv0IGXvhVW,2021-03-01 21:20:45.404760,1215,"[{'text': 'YouTheRealMVP', 'indices': [126, 140]}]",22075,,Twitter for iPhone,None,None,None
2021-01-22 03:07:01,1352452683450392578,Arizona Republican Party,AZGOP,10,RT @NNVP_Lizer: We were honored to host Arizona State Treasurer @KimberlyYeeAZ this morning to discuss AZ529 Plan on the Navajo Nation. Ahé…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"We were honored to host Arizona State Treasurer @KimberlyYeeAZ this morning to discuss AZ529 Plan on the Navajo Nation. Ahé’hee @AZTreasury

Further information: https://t.co/2x3PtPg3Jv https://t.co/sUAdxnAT33",None,None
2021-01-22 04:58:14,1352480672586158080,Arizona Republican Party,AZGOP,11574,RT @JackPosobiec: I know a president who never would have made our troops sleep in a garage,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,I know a president who never would have made our troops sleep in a garage,None,None
2021-01-22 05:18:44,1352485829667508226,Arizona Republican Party,AZGOP,9880,RT @ColumbiaBugle: A President who loved our troops. https://t.co/YmXJX2CO1m,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,A President who loved our troops. https://t.co/YmXJX2CO1m,None,None
2021-01-22 15:10:02,1352634637571375107,Arizona Republican Party,AZGOP,22791,"RT @RyanAFournier: Trump has apparently given permission for National Guard troops to stay at his hotel.

This is a real leader.",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Trump has apparently given permission for National Guard troops to stay at his hotel.

This is a real leader.",None,None
2021-01-22 15:32:20,1352640246182080513,Arizona Republican Party,AZGOP,202,"RT @kelliwardaz: ""There is much work to be done to keep Arizona great, and the Republican Party of Arizona is poised to be the party that c…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter Web App,"""There is much work to be done to keep Arizona great, and the Republican Party of Arizona is poised to be the party that carries our state into the future.""

Read my new op-ed in @townhallcom explaining why the @AZGOP is set up to score big wins in 2022 ⤵️ https://t.co/ChoJ77vA7Z",None,None
2021-01-22 16:36:43,1352656450015776771,Arizona Republican Party,AZGOP,25,"RT @LogCabinPHX: Look at that! Three of our members are spending their Thursday night helping the @AZGOP! We are one committed bunch! 🇺🇸

G…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Look at that! Three of our members are spending their Thursday night helping the @AZGOP! We are one committed bunch! 🇺🇸

Great work @BoermanJustin, @GOPNickMoore &amp; @GOP_Cale!

Can’t wait to see our @LogCabinGOP banner hanging proudly on Saturday! 🇺🇸🐘🏳️‍🌈 https://t.co/6tJvD8XfUS",None,None
2021-01-22 16:37:06,1352656546589601797,Arizona Republican Party,AZGOP,1404,RT @FOX10Phoenix: HAPPY ANNIVERSARY! Former President Donald Trump and former first lady Melania Trump are celebrating their 16th wedding a…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,HAPPY ANNIVERSARY! Former President Donald Trump and former first lady Melania Trump are celebrating their 16th wedding anniversary today! ❤️🎉🥂 https://t.co/YoTKERUoHZ,None,None
2021-01-23 03:11:49,1352816278960918528,Arizona Republican Party,AZGOP,671,This is the most important Arizona State Legislative Session in 50 years.,2021-03-01 21:20:45.404760,4278,[],22075,,Twitter for iPhone,None,None,None
2021-01-23 03:50:42,1352826065308160001,Arizona Republican Party,AZGOP,136,Is there a single more honorable and decent man in the State of Arizona than @andybiggs4az?,2021-03-01 21:20:45.404760,974,[],22075,,Twitter Web App,None,None,None
2021-01-23 03:54:04,1352826910510727169,Arizona Republican Party,AZGOP,94,We are blown away by the 13 Republican state party accounts that have asked for social media pointers. We will gladly help! #LeadRight,2021-03-01 21:20:45.404760,667,"[{'text': 'LeadRight', 'indices': [124, 134]}]",22075,,Twitter Web App,None,None,None
2021-01-23 04:02:19,1352828987521699841,Arizona Republican Party,AZGOP,260,"Wow, appear to be a record number of State Committeeman making their way to Phoenix for our big Saturday meeting. Grassroots energy is off the charts. Safe travels!",2021-03-01 21:20:45.404760,1506,[],22075,,Twitter Web App,None,None,None
2021-01-23 04:05:28,1352829778458419202,Arizona Republican Party,AZGOP,104,"Who would've thought it, but #ElectionIntegrity is very much ""en vogue."" Take action while the iron is hot! @AZSenateGOP @AZHouseGOP",2021-03-01 21:20:45.404760,468,"[{'text': 'ElectionIntegrity', 'indices': [29, 47]}]",22075,,Twitter Web App,None,None,None
2021-01-23 04:20:00,1352833436306690048,Arizona Republican Party,AZGOP,79,"This person has been in our comments and quotes for the past month screaming from the rooftops for an audit. The consistency is admirable! Fine lady, we presume, trust us, we are working diligently to secure the audit. However, only God is omnipotent. #AuditTheVote https://t.co/Rn65bvbfGg",2021-03-01 21:20:45.404760,472,"[{'text': 'AuditTheVote', 'indices': [252, 265]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 04:34:20,1352837042166583296,Arizona Republican Party,AZGOP,83,"Yay! @Twitter decided to stop throttling our followers who, frankly, could not be stopped. 200 or more in 24 hours - first “positive” day in weeks. We’ll stick around a bit longer.",2021-03-01 21:20:45.404760,663,[],22075,,Twitter for iPhone,None,None,None
2021-01-23 04:44:48,1352839676638285824,Arizona Republican Party,AZGOP,101,"Overheard from a “Never Trumper” today (who is actually a very nice person, great smile): “The #MAGA movement is not going anywhere.” We agree! #Unity",2021-03-01 21:20:45.404760,937,"[{'text': 'MAGA', 'indices': [95, 100]}, {'text': 'Unity', 'indices': [144, 150]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 04:52:55,1352841720258392065,Arizona Republican Party,AZGOP,375,"RT @GeneralBrnovich: Today we co-led a 23-state SCOTUS amicus brief to defend the Second Amendment.

Keeping and bearing arms deserves the…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Today we co-led a 23-state SCOTUS amicus brief to defend the Second Amendment.

Keeping and bearing arms deserves the highest protection. Your right to self-defense does not cease when you step outside of your home. We must be steadfast in defending our constitutional rights. https://t.co/fGzRDrr6AJ",None,None
2021-01-23 04:53:07,1352841771131101185,Arizona Republican Party,AZGOP,70,"RT @KimberlyYeeAZ: As we recognize #NationalSanctityOfHumanLifeDay, I'm proud to stand for the pre-born, God's precious gift of LIFE, and p…",2021-03-01 21:20:45.404760,0,"[{'text': 'NationalSanctityOfHumanLifeDay', 'indices': [35, 66]}]",22075,,Twitter for iPhone,"As we recognize #NationalSanctityOfHumanLifeDay, I'm proud to stand for the pre-born, God's precious gift of LIFE, and protect those who cannot speak for themselves. Proudly #ProLife and #ProFamily. https://t.co/uQ8tNrQ7Ek",None,None
2021-01-23 12:00:04,1352949218525122562,Arizona Republican Party,AZGOP,30,"Good Morning, Arizona! ❤️🇺🇸",2021-03-01 21:20:45.404760,647,[],22075,,Twitter for iPhone,None,None,None
2021-01-23 14:54:28,1352993107143319553,Arizona Republican Party,AZGOP,39,Sound check 🇺🇸 #AZGOPMeeting https://t.co/RjaasnuXUy,2021-03-01 21:20:45.404760,245,"[{'text': 'AZGOPMeeting', 'indices': [15, 28]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 16:33:02,1353017911674167297,Arizona Republican Party,AZGOP,16,RT @brianglenntv: Tune into @clouthub starting around 9:45 mst for our coverage of the @GOP @AZGOP meeting. What is the future of the #Repu…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Tune into @clouthub starting around 9:45 mst for our coverage of the @GOP @AZGOP meeting. What is the future of the #Republican party? Lets go!! 🇺🇸 https://t.co/vvXAAJkMKl,None,None
2021-01-23 16:34:49,1353018358094917632,Arizona Republican Party,AZGOP,132,The room is filling up... @RSBNetwork will be streaming the meeting LIVE - tune in at 10 AM! #AZGOPMeeting https://t.co/9rCKT1s81P,2021-03-01 21:20:45.404760,602,"[{'text': 'AZGOPMeeting', 'indices': [93, 106]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 17:29:29,1353032115185623041,Arizona Republican Party,AZGOP,100,Let’s do this thing. #AZGOPMeeting https://t.co/zbr9B8fsXl,2021-03-01 21:20:45.404760,772,"[{'text': 'AZGOPMeeting', 'indices': [21, 34]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 17:34:23,1353033348306755585,Arizona Republican Party,AZGOP,68,Watch LIVE: Statutory Meeting of the State Committee of the Arizona Republican Party... https://t.co/hrlSCH89aN,2021-03-01 21:20:45.404760,219,[],22075,,Twitter for iPhone,None,None,None
2021-01-23 17:49:43,1353037209339760640,Arizona Republican Party,AZGOP,55,“Big tech bosses are in the business of silencing conservatives. It is censorship and ‘cancel culture’ run amok... We need to stand up while we still have a voice.” @GeneralBrnovich #AZGOPMeeting https://t.co/3YCDa6kK6O,2021-03-01 21:20:45.404760,216,"[{'text': 'AZGOPMeeting', 'indices': [182, 195]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 17:52:16,1353037851248586754,Arizona Republican Party,AZGOP,266,Standing ovation for @RepGosar! #AZGOPMeeting https://t.co/H0fvGFKT6B,2021-03-01 21:20:45.404760,1255,"[{'text': 'AZGOPMeeting', 'indices': [32, 45]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 18:12:02,1353042824741064704,Arizona Republican Party,AZGOP,13,"RT @AndrewJSciascia: Congressman @DavidSchweikert follows up by asking if the crowd believes our Constitution is “divinely inspired.”

Goes…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Congressman @DavidSchweikert follows up by asking if the crowd believes our Constitution is “divinely inspired.”

Goes on to call for a hard legal fight conservatives, joking that the audience ought to “smack” Republican friends who are resolved not to vote anymore. https://t.co/noIzR88U1Q",None,None
2021-01-23 18:13:02,1353043077951184896,Arizona Republican Party,AZGOP,27,"RT @jeremiahcota: Thank you Congressman Lesko @DebbieLesko for fighting for our constitutional republic!

@AZGOP
#AZGOP https://t.co/EcQYIM…",2021-03-01 21:20:45.404760,0,"[{'text': 'AZGOP', 'indices': [113, 119]}]",22075,,Twitter for iPhone,"Thank you Congressman Lesko @DebbieLesko for fighting for our constitutional republic!

@AZGOP
#AZGOP https://t.co/EcQYIMzFeR",None,None
2021-01-23 18:16:22,1353043917378207744,Arizona Republican Party,AZGOP,64,"“We have two years to strategize and to organize to take back the majority in the U.S. House and the U.S. Senate... we have one opponent, and that’s the Democrats and their radical agenda... I know we can win. Let’s get it done!” @RepDLesko #AZGOPMeeting https://t.co/uvfi2bp11m",2021-03-01 21:20:45.404760,246,"[{'text': 'AZGOPMeeting', 'indices': [241, 254]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 18:21:03,1353045094752948224,Arizona Republican Party,AZGOP,130,"“I oppose anybody is trying to destroy our country. I oppose anyone who is trying to take away our freedom. We are going to stand tall, we are going to fight.” @RepAndyBiggsAZ #AZGOPMeeting https://t.co/G2P7sVukXO",2021-03-01 21:20:45.404760,617,"[{'text': 'AZGOPMeeting', 'indices': [176, 189]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 19:21:02,1353060189700673536,Arizona Republican Party,AZGOP,710,"RT @brianglenntv: ‘Election Integrity is the number one priority here in AZ and this country’. 
@GOP @AZGOP 🇺🇸
RT if you agree. @conservaty…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"‘Election Integrity is the number one priority here in AZ and this country’. 
@GOP @AZGOP 🇺🇸
RT if you agree. @conservatyler",None,None
2021-01-23 21:05:03,1353086365697597440,Arizona Republican Party,AZGOP,1019,"RT @DrPaulGosar: Thunderous applause.   The people know the truth.  

https://t.co/I0x2MrWsUC",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Thunderous applause.   The people know the truth.  

https://t.co/I0x2MrWsUC",None,None
2021-01-23 21:05:16,1353086419174977536,Arizona Republican Party,AZGOP,595,"RT @RepAndyBiggsAZ: Congressional Democrats are coming after our Second Amendment, starting with Members of Congress. Rest assured, I will…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Congressional Democrats are coming after our Second Amendment, starting with Members of Congress. Rest assured, I will stand for you and our Bill of Rights. #AZ05 https://t.co/YeyRzjZKNm",None,None
2021-01-23 21:37:17,1353094477737390080,Arizona Republican Party,AZGOP,69,RT @ronaldjhansen: The @AZGOP chair's race is going to a 2nd ballot. @kelliwardaz (incumbent) got 46% in 1st ballot. Sergio Arellano got 26…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,The @AZGOP chair's race is going to a 2nd ballot. @kelliwardaz (incumbent) got 46% in 1st ballot. Sergio Arellano got 26%. Bob Lettieri got 24%. Ann Niemann got about 3%. Hours to go before 2nd ballot results are finished.,None,None
2021-01-23 21:39:20,1353094992223330304,Arizona Republican Party,AZGOP,151,Second ballot! #AZGOPMeeting,2021-03-01 21:20:45.404760,1160,"[{'text': 'AZGOPMeeting', 'indices': [15, 28]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 21:53:54,1353098659139735552,Arizona Republican Party,AZGOP,224,Democracy rules! #AZGOPMeeting https://t.co/88Uv02WlrU,2021-03-01 21:20:45.404760,1476,"[{'text': 'AZGOPMeeting', 'indices': [17, 30]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 22:50:09,1353112816929148928,Arizona Republican Party,AZGOP,23,Lol good luck with that 😂 https://t.co/6mFfgy9Vfs,2021-03-01 21:20:45.404760,297,[],22075,,Twitter for iPhone,None,None,None
2021-01-23 22:55:32,1353114169675980800,Arizona Republican Party,AZGOP,203,RT @andybiggs4az: Thank you to all of the great Republicans who gathered together today for the annual @AZGOP meeting. We will emerge stron…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Thank you to all of the great Republicans who gathered together today for the annual @AZGOP meeting. We will emerge stronger than ever, united against the forces of socialism and tyranny that seek to overwhelm this nation. #AZGOPMeeting https://t.co/fWg1HNM2lk",None,None
2021-01-23 23:22:20,1353120914418798592,Arizona Republican Party,AZGOP,858,BREAKING: Chairwoman @kelliwardaz wins re-election as @AZGOP chairwoman. Thank you to all of the candidates who threw their hat into the ring! #AZGOPMeeting,2021-03-01 21:20:45.404760,5731,"[{'text': 'AZGOPMeeting', 'indices': [143, 156]}]",22075,,Twitter for iPhone,None,None,None
2021-01-23 23:22:57,1353121068580364288,Arizona Republican Party,AZGOP,124,RT @JackPosobiec: Long live the queen,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Long live the queen https://t.co/xhC3tF3xVI,None,None
2021-01-23 23:31:13,1353123151769522176,Arizona Republican Party,AZGOP,31,RT @ChairmanAustin: 2 termz. https://t.co/nJDzlVgwad,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,2 termz. https://t.co/nJDzlVgwad,None,None
2021-01-23 23:45:24,1353126720467963904,Arizona Republican Party,AZGOP,318,A beautiful moment! @kelliwardaz @SurgeArellano #Unity https://t.co/3CVxGPL648,2021-03-01 21:20:45.404760,1846,"[{'text': 'Unity', 'indices': [48, 54]}]",22075,,Twitter Web App,None,None,None
2021-01-24 00:18:23,1353135020659986433,Arizona Republican Party,AZGOP,34,"RT @conservatyler: It’s been a long time since I’ve seen such a gentlemanly and honorable election for @AZGOP chair.

After today, I am bey…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"It’s been a long time since I’ve seen such a gentlemanly and honorable election for @AZGOP chair.

After today, I am beyond a @SurgeArellano fan— and think we need more of his maturity and leadership in the GOP day to day.

A great day for AZ Republicans! https://t.co/LhJHS3DmFH",None,None
2021-01-24 00:24:36,1353136584103579649,Arizona Republican Party,AZGOP,222,The word is that the Arizona Democrats went full radical today! Very interesting.,2021-03-01 21:20:45.404760,1696,[],22075,,Twitter for iPhone,None,None,None
2021-01-24 00:27:18,1353137265917054977,Arizona Republican Party,AZGOP,46,Wonderful. But is “progressive” really the right word? 🤔 Try “extremist” on for size - just a thought! https://t.co/TQO91QfX9h,2021-03-01 21:20:45.404760,184,[],22075,,Twitter for iPhone,None,None,None
2021-01-24 00:32:42,1353138622111780864,Arizona Republican Party,AZGOP,19,RT @ASUCollegeGOP: Remember in November 2022.,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Remember in November 2022. https://t.co/yZOeMjVhCU,None,None
2021-01-24 00:33:24,1353138798943637504,Arizona Republican Party,AZGOP,1138,RT @christianllamar: I was present at the AZGOP statutory meeting today in Phoenix. The Arizona Republican Party is still Trump country in…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,I was present at the AZGOP statutory meeting today in Phoenix. The Arizona Republican Party is still Trump country in all districts. Weak self-righteous sanctimonious Rs are on notice. Election theft is our top priority. Congrats Dr Kelli Ward on again being our choice for Chair!,None,None
2021-01-24 00:33:36,1353138847689793536,Arizona Republican Party,AZGOP,50,RT @PamKirby: Congratulations to the fearless @kelliwardaz!  🇺🇸🇺🇸🇺🇸,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Congratulations to the fearless @kelliwardaz!  🇺🇸🇺🇸🇺🇸 https://t.co/zPVko6Qxs2,None,None
2021-01-24 00:34:03,1353138961904852995,Arizona Republican Party,AZGOP,10,"RT @drewsexton23: AZ Dems go far-left with their new Chair...

And questions for local media: What are the rules for a sitting legislator f…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"AZ Dems go far-left with their new Chair...

And questions for local media: What are the rules for a sitting legislator fundraising during session for a state party? How will potential (likely) conflicts of interest be handled? https://t.co/JxTO6Pc8c7",None,None
2021-01-24 00:34:05,1353138969999859712,Arizona Republican Party,AZGOP,41,"RT @drewsexton23: Congrats to @kelliwardaz on her re-election! And a shoutout to @SurgeArellano for his strong showing, both are committed…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Congrats to @kelliwardaz on her re-election! And a shoutout to @SurgeArellano for his strong showing, both are committed to uniting the @AZGOP now and building on the record GOP turnout we saw in 2020! #LeadRight 🇺🇸🐘❤️🌵 https://t.co/tVbJsOgcCl",None,None
2021-01-24 00:34:42,1353139126426431489,Arizona Republican Party,AZGOP,265,RT @mikewoestehoff: Congratulations to @kelliwardaz! Now let’s go @AZGOP! 🏜 🇺🇸,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Congratulations to @kelliwardaz! Now let’s go @AZGOP! 🏜 🇺🇸,None,None
2021-01-24 00:35:50,1353139412008275968,Arizona Republican Party,AZGOP,129,RT @Leo4AzHouse: This is exactly what it means to be a True Republican. You don't turn your back on people in your party and you don't endo…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,This is exactly what it means to be a True Republican. You don't turn your back on people in your party and you don't endorse people in the other party. #Unity @AZGOP @kelliwardaz @SurgeArellano https://t.co/ANqiz46TZT,None,None
2021-01-24 00:54:11,1353144029748359168,Arizona Republican Party,AZGOP,14,RT @ASUCollegeGOP: It’s time to build a big-tent party and do the math of addition and multiplication. Unity!,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,It’s time to build a big-tent party and do the math of addition and multiplication. Unity! https://t.co/QjAG9vPyIC,None,None
2021-01-24 00:54:50,1353144193661636608,Arizona Republican Party,AZGOP,8,"RT @George_Khalaf: Honest question. Even if you completely disagree with what happened today, how does leaving the party help?",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Honest question. Even if you completely disagree with what happened today, how does leaving the party help? https://t.co/Gg9M4UwKEL",None,None
2021-01-24 00:55:51,1353144448138440704,Arizona Republican Party,AZGOP,145,RT @JackPosobiec: Congratulations @kelliwardaz!,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Congratulations @kelliwardaz!,None,None
2021-01-24 00:56:23,1353144582662316034,Arizona Republican Party,AZGOP,76,"RT @jeremiahcota: Congratulations @kelliwardaz for leading our party!

The @AZGOP is officially the Make America First party!",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Congratulations @kelliwardaz for leading our party!

The @AZGOP is officially the Make America First party!",None,None
2021-01-24 00:56:24,1353144587682889728,Arizona Republican Party,AZGOP,83,RT @Leo4AzHouse: Congrats to @kelliwardaz on her reelection as @AZGOP chair!! We have some work to do! 🇺🇸🗽🇺🇸,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Congrats to @kelliwardaz on her reelection as @AZGOP chair!! We have some work to do! 🇺🇸🗽🇺🇸,None,None
2021-01-24 00:56:35,1353144633279221761,Arizona Republican Party,AZGOP,1376,RT @kelliwardaz: It is such an honor to have President Donald Trump’s total &amp; complete endorsement as I run for re-election as @AZGOP Chair…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"It is such an honor to have President Donald Trump’s total &amp; complete endorsement as I run for re-election as @AZGOP Chairwoman! 🇺🇸
#Humbled #Blessed #AmericaFirst https://t.co/y8U2ZcepjL",None,None
2021-01-24 00:57:10,1353144781027766272,Arizona Republican Party,AZGOP,170,RT @TravisAngry: Congratulations to @kelliwardaz on her re-election as our Chairwoman of the @AZGOP it’s time for Republicans to join force…,2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,Congratulations to @kelliwardaz on her re-election as our Chairwoman of the @AZGOP it’s time for Republicans to join forces &amp; win in 2022!,None,None
2021-01-24 01:01:42,1353145919944892416,Arizona Republican Party,AZGOP,196,"RT @merissahamilton: Under Chairwoman @kelliwardaz, @AZGOP voter registrations grew by nearly 221k voters or 17.2%.

This is the largest vo…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"Under Chairwoman @kelliwardaz, @AZGOP voter registrations grew by nearly 221k voters or 17.2%.

This is the largest voter registration growth by % over a single election cycle in over 3.5 decades (since 1984) for the Arizona Republican Party.

DATA SOURCE: https://t.co/LRIGszyrVi https://t.co/efSJHS42fn",None,None
2021-01-24 01:01:48,1353145948382236672,Arizona Republican Party,AZGOP,374,"RT @kelliwardaz: ""Restoring confidence in the integrity of the elections remains central to Ward’s vision for the future of the Arizona GOP…",2021-03-01 21:20:45.404760,0,[],22075,,Twitter for iPhone,"""Restoring confidence in the integrity of the elections remains central to Ward’s vision for the future of the Arizona GOP"" via @BreitbartNews @hannahbleau_  https://t.co/AhGr6XUmhc",None,None
